time,control_bump_0,control_bump_1,control_drive_0,control_drive_1,control_vision_0,control_vision_1,drive,decoder_driveout,decoder_bumpout,decoder_bumpout-filtered,decoder_vision,decoder_positionout
41.571,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.170;-0.077,0.059;-0.057,-0.171;-0.194,1.467;-0.616,0.536;0.054
41.580,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.709;0.008,0.023;-0.022,-0.272;-0.212,1.516;-0.726,0.523;-0.001
41.590,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.755;0.080,0.580;0.002,0.206;-0.183,2.043;-0.108,0.165;-0.051
41.601,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.850;0.135,2.176;0.176,-0.431;0.202,2.011;-0.276,0.266;-0.090
41.610,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.656;0.575,1.647;0.166,-0.189;-0.677,2.045;-0.248,0.051;-0.191
41.621,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.573;0.073,1.503;0.175,-0.182;-0.538,1.559;0.133,0.188;-0.137
41.630,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.503;-0.031,1.463;0.178,0.155;-0.198,2.094;-0.430,-0.070;-0.080
41.641,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.072;-0.383,1.311;0.152,0.718;0.162,2.397;-0.760,0.191;-0.055
41.650,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.005;-0.967,1.149;0.121,0.278;0.063,1.519;-0.429,0.277;-0.131
41.661,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.037;-0.410,1.514;-0.783,0.426;-0.185,1.064;-0.148,0.643;0.249
41.671,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.144;-0.226,1.228;-0.680,0.472;0.180,0.907;-0.188,0.487;0.091
41.680,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.189;0.020,1.092;-1.468,0.279;0.079,1.802;0.422,0.619;-0.228
41.691,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.164;0.293,1.340;-0.641,0.084;-0.013,1.490;0.093,0.604;0.590
41.700,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.928;0.281,0.861;-1.055,-0.310;-0.028,1.309;0.082,0.462;0.219
41.711,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.015;0.063,0.444;-1.446,-0.159;-1.186,0.951;-0.244,0.084;0.109
41.720,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.049;-0.266,0.653;-0.940,-0.215;-0.138,0.724;-0.086,0.344;0.261
41.731,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.763;-0.332,0.444;-0.472,-0.083;0.146,0.742;0.336,0.174;0.159
41.740,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.581;-0.575,0.341;-0.237,0.075;-0.421,0.788;0.230,0.156;-0.029
41.750,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.367;-0.206,0.582;0.149,-0.079;-1.077,0.931;-0.689,0.218;-0.205
41.761,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.506;0.102,1.206;-0.243,0.219;-0.237,0.997;-1.098,0.224;0.592
41.770,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.706;-0.024,1.389;-0.323,-0.040;0.130,1.016;-1.213,0.195;0.123
41.781,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.500;0.175,1.031;-1.106,0.042;0.699,0.572;-0.411,0.329;-0.083
41.790,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.625;0.135,0.395;-1.216,0.075;0.339,0.416;-0.264,0.072;-0.096
41.801,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.639;-0.210,0.628;-1.114,0.289;0.017,0.348;-0.201,0.202;0.016
41.810,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.793;0.103,1.824;-0.339,-0.150;0.057,0.135;0.164,0.480;-0.221
41.821,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.050;0.544,1.846;-0.337,-0.247;-0.357,0.062;0.055,0.228;-0.152
41.830,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.218;0.512,1.817;0.285,-0.151;-0.583,-0.056;0.257,-0.000;-0.260
41.840,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.849;0.377,2.149;0.342,0.041;-0.719,0.166;-0.093,0.123;-0.357
41.851,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.451;0.748,1.781;0.675,0.026;-0.163,0.234;0.070,0.571;0.181
41.860,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.191;0.010,1.470;-0.079,-0.011;-0.113,0.291;0.039,0.233;-0.052
41.871,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.201;-0.019,1.480;-0.732,0.453;0.182,0.317;0.026,0.051;-0.167
41.880,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.111;-0.194,1.765;-0.580,0.532;-0.305,0.183;0.048,0.013;-0.302
41.891,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.545;0.127,1.889;-0.514,0.524;-0.565,0.057;0.015,0.132;-0.576
41.900,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.884;0.077,1.709;-1.572,0.493;-0.579,0.039;0.158,0.340;-0.393
41.911,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.937;0.273,1.046;-0.384,0.368;-0.046,0.255;0.174,0.273;-0.193
41.921,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.122;0.340,0.848;-0.029,0.331;-0.162,0.477;0.600,-0.085;-0.077
41.930,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.121;0.319,0.764;-0.724,0.143;-0.558,0.308;0.384,-0.332;-0.288
41.941,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.266;0.376,0.947;-0.306,0.497;0.772,0.097;0.120,-0.081;-0.104
41.950,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.311;0.367,0.367;-0.118,0.544;0.010,0.037;0.047,0.156;-0.136
41.961,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.430;0.164,0.115;-0.037,0.370;-0.287,0.210;-0.119,0.112;0.011
41.970,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.940;-0.254,0.045;-0.014,0.875;-1.053,0.181;-0.147,-0.405;0.365
41.981,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.300;-0.145,0.456;0.813,0.701;-0.771,0.141;0.164,-0.059;0.017
41.990,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.213;-0.197,0.445;0.562,0.272;-0.299,0.218;-0.031,0.011;0.020
42.000,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.468;0.133,0.140;-0.682,0.095;-0.104,-0.073;-0.120,0.005;0.101
42.011,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.646;0.186,0.205;-0.720,0.424;0.243,-0.118;-0.200,0.057;-0.122
42.020,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.803;-0.122,0.242;-0.686,0.653;0.087,-0.207;-0.042,-0.050;-0.106
42.031,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.471;-0.295,0.504;-0.809,0.501;0.161,-0.317;0.096,0.158;-0.068
42.040,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.572;-0.417,0.686;-0.861,0.426;-0.020,-0.123;0.037,-0.195;-0.209
42.051,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.779;0.017,0.934;-0.948,0.359;0.298,0.126;-0.111,-0.387;0.269
42.060,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.644;0.387,1.003;-0.973,-0.083;-0.210,0.001;-0.099,-0.326;0.078
42.071,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.585;0.548,1.621;-1.139,0.134;-0.204,0.433;0.165,-0.405;-0.058
42.080,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.523;0.397,0.940;-0.608,0.358;0.002,0.603;0.090,-0.412;-0.208
42.090,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.264;-0.109,0.496;-0.281,0.166;0.285,-0.046;0.151,-0.154;-0.158
42.101,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.155;-0.318,1.381;-0.352,0.202;-0.959,-0.252;-0.120,-0.320;0.021
42.110,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.118;-0.341,1.741;-0.392,0.632;-0.813,-0.343;-0.285,-0.392;-0.161
42.121,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.601;-0.221,1.232;-1.193,0.799;-0.069,-0.496;-0.259,-0.400;-0.161
42.130,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.135;0.153,0.953;-1.759,0.471;0.370,-0.594;-0.258,-0.256;-0.072
42.141,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.317;0.172,0.833;-2.005,0.324;0.073,-0.215;-0.093,-0.348;0.012
42.150,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.163;0.283,1.326;-1.721,1.040;0.313,-0.083;-0.036,0.110;0.072
42.161,0.000,0.000,-0.957,0.000,0.000,0.000,0.000;0.000,-1.275;-0.049,1.815;-1.551,0.590;0.139,0.050;-0.304,0.332;-0.083
42.171,0.000,0.000,-0.985,0.000,0.000,0.000,0.000;0.000,-1.160;-0.413,1.240;-1.297,0.783;0.447,0.284;-0.010,-0.310;0.292
42.180,0.000,0.000,-0.994,0.000,0.000,0.000,0.000;0.000,-1.298;-0.426,1.382;-0.448,0.537;0.371,0.181;0.604,-0.136;0.078
42.191,0.000,0.000,-0.998,0.000,0.000,0.000,0.000;0.000,-1.190;-0.684,1.374;-0.210,0.302;-0.028,-0.075;1.112,-0.516;0.023
42.200,0.000,0.000,-0.999,0.000,0.000,0.000,0.000;0.000,-1.042;-0.538,1.251;-0.612,0.703;0.049,-0.146;1.254,-0.466;-0.237
42.211,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.916;-0.135,0.926;-0.326,0.291;0.023,-0.177;1.316,-0.135;-0.225
42.220,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.816;0.342,0.617;0.139,0.089;-0.147,-0.186;1.333,-0.178;-0.112
42.231,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.777;0.403,0.499;-0.620,0.181;0.021,-0.190;1.340,-0.265;0.320
42.240,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.804;0.169,0.805;-1.086,0.561;0.156,0.065;0.792,-0.035;0.145
42.250,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.558;0.044,0.337;-0.592,0.290;-0.905,-0.132;0.219,-0.099;-0.002
42.261,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.494;0.303,0.165;-0.411,0.221;-0.848,-0.009;0.180,-0.262;-0.031
42.270,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.544;0.202,0.116;-0.360,0.236;-0.234,0.102;0.429,-0.395;-0.029
42.281,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.581;-0.330,0.211;-0.858,0.280;-0.262,0.150;0.537,-0.180;-0.112
42.290,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.587;-0.082,0.285;-1.213,0.501;-0.534,0.007;0.409,-0.096;-0.042
42.301,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.488;0.073,0.561;-0.745,0.461;0.102,0.239;-0.566,-0.573;-0.169
42.310,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.298;0.018,0.847;-1.095,0.550;0.005,-0.111;-0.492,-0.351;-0.100
42.321,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.473;0.079,1.351;-1.158,0.786;-0.388,-0.263;-0.460,-0.231;-0.341
42.330,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.745;0.041,1.447;-1.075,0.638;-0.500,-0.133;-0.138,-0.548;-0.254
42.340,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.793;0.091,1.237;-0.492,0.787;-0.486,0.168;-0.156,-0.401;-0.118
42.351,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.935;0.364,1.160;-0.278,0.749;0.308,0.268;0.460,-0.570;0.069
42.360,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.975;0.440,1.204;-0.367,0.398;-0.132,0.359;0.194,-0.566;-0.187
42.371,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.164;0.093,1.562;-0.464,0.494;0.050,0.258;-0.167,-0.333;-0.257
42.380,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.056;-0.024,1.574;-0.682,0.796;-0.440,0.016;-0.127,-0.247;-0.118
42.391,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.071;0.036,1.065;-1.879,0.519;-0.443,-0.160;-0.153,0.061;-0.069
42.400,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.279;0.229,0.922;-2.214,0.654;-0.273,0.132;0.167,-0.223;-0.067
42.411,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.349;0.279,0.860;-2.359,0.711;-0.545,0.461;0.187,-0.070;-0.021
42.421,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.386;0.311,1.949;-1.140,0.497;-0.105,0.581;0.180,-0.290;-0.060
42.430,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.399;0.322,1.672;-0.442,0.403;0.098,0.620;0.177,-0.360;-0.173
42.441,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.030;0.161,1.489;-0.272,0.654;-0.046,0.463;-0.280,-0.188;-0.326
42.450,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.125;0.313,1.115;-0.919,0.402;-0.232,-0.038;0.225,0.084;-0.273
42.461,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.607;0.161,1.263;-1.004,0.633;-0.010,-0.068;-0.140,-0.313;-0.456
42.470,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.713;-0.476,1.312;-1.447,0.252;-0.401,-0.286;-0.141,-0.333;-0.317
42.481,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.692;-0.725,0.951;-0.851,0.354;0.033,-0.358;-0.013,-0.460;0.107
42.490,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.347;-0.275,0.762;-0.567,0.407;-0.703,-0.021;-0.249,-0.919;0.093
42.500,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.886;-0.189,0.434;-0.266,0.266;-0.233,0.029;-0.308,-0.990;-0.120
42.511,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.834;0.057,0.923;-0.223,0.504;-0.842,0.041;-0.327,-0.245;-0.326
42.520,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.715;-0.136,1.098;0.309,0.596;-0.308,-0.160;-0.149,-0.095;-0.126
42.531,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.446;-0.054,0.807;-0.334,0.924;-0.248,-0.220;0.322,-0.367;-0.082
42.540,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.570;0.132,0.660;-0.682,0.847;-0.433,-0.085;0.125,-0.699;-0.100
42.551,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.716;0.302,0.596;-0.833,0.552;-0.225,-0.027;0.039,-0.423;-0.294
42.560,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.645;0.066,0.799;-0.630,0.488;-0.888,-0.215;-0.075,-0.174;-0.536
42.571,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.763;-0.459,0.454;-0.933,0.553;-0.385,-0.343;-0.140,-0.479;0.160
42.580,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.247;-0.421,0.322;-1.053,0.418;-0.083,-0.080;-0.157,0.054;0.145
42.590,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.863;0.011,0.497;-1.748,0.553;-0.664,0.124;-0.122,0.382;0.132
42.601,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.023;-0.424,0.595;-2.100,0.788;-0.337,-0.210;0.391,-0.315;-0.097
42.610,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.998;-0.093,0.623;-2.199,0.739;-0.231,-0.110;0.362,-0.414;0.356
42.621,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.399;-0.073,0.704;-2.161,0.589;-0.684,-0.067;0.349,-0.486;-0.458
42.630,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.455;0.175,0.768;-2.100,0.876;-0.778,-0.350;0.599,-0.564;-0.389
42.641,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.650;-0.579,0.688;-1.179,0.459;-1.446,-0.011;-0.050,-0.377;-0.075
42.650,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.941;-0.337,0.423;-0.596,0.546;-1.250,-0.009;-0.180,-0.367;0.089
42.661,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.156;-0.111,1.332;-0.249,0.904;-0.572,0.118;0.030,-0.479;0.122
42.671,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.220;-0.044,1.895;-1.354,0.633;-0.521,-0.172;0.382,-0.515;-0.134
42.680,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.181;-0.014,2.136;-1.750,1.105;-1.329,-0.545;0.720,-0.529;-0.214
42.691,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.350;-0.847,1.466;-0.647,0.647;-0.668,-0.586;0.750,-0.324;-0.201
42.700,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.255;-0.191,0.988;-0.275,0.878;-0.928,0.031;0.154,-0.432;-0.070
42.711,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.085;0.139,0.629;-0.869,0.553;-0.796,0.266;0.212,-0.746;0.430
42.720,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.569;0.138,1.170;-1.522,0.477;-0.740,0.345;0.276,-0.406;0.201
42.731,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.802;-0.009,1.761;-2.075,0.542;-0.246,0.493;0.357,-0.295;-0.096
42.740,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.732;0.025,1.244;-1.776,0.497;-0.401,0.447;0.350,-0.741;-0.152
42.750,0.000,0.000,-0.934,0.000,0.000,0.000,0.000;0.000,-0.416;0.037,0.769;-1.659,0.462;-0.183,0.688;-0.524,-0.928;-0.307
42.761,0.000,0.000,-0.979,0.000,0.000,0.000,0.000;0.000,-1.010;0.475,0.769;-1.354,0.348;-0.293,0.325;-0.224,-0.908;0.058
42.770,0.000,0.000,-0.992,0.000,0.000,0.000,0.000;0.000,-1.057;0.267,0.298;-0.525,0.204;-0.095,0.538;0.061,-0.278;-0.127
42.781,0.000,0.000,-0.997,0.000,0.000,0.000,0.000;0.000,-1.147;0.052,0.094;-0.165,0.595;-0.306,1.131;0.201,-0.322;-0.154
42.790,0.000,0.000,-0.999,0.000,0.000,0.000,0.000;0.000,-1.264;-0.166,0.036;-0.064,0.174;-0.137,1.297;0.241,-0.590;-0.079
42.801,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.883;-0.284,0.011;-0.020,0.545;-0.149,1.245;-1.084,-0.204;-0.348
42.810,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.907;-0.285,0.004;-0.008,0.386;-0.171,1.083;-0.997,-0.984;-0.444
42.821,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.713;-0.013,0.744;-0.305,0.203;0.008,0.951;-1.047,-0.981;-0.452
42.830,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.771;0.121,0.337;-0.138,0.389;0.025,0.950;-0.872,-0.577;-0.124
42.840,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.717;0.040,0.118;-0.048,0.752;0.232,0.696;-0.303,-0.201;-0.043
42.851,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.584;-0.361,0.037;-0.015,0.409;-0.447,0.956;0.261,-0.905;-0.254
42.860,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.762;-0.349,0.014;-0.006,0.158;-0.173,0.999;0.343,-0.599;-0.365
42.871,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.831;-0.190,0.004;-0.002,0.428;-0.038,1.032;0.212,-0.642;-0.255
42.880,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.593;-0.403,-0.461;0.117,0.557;-0.626,1.042;-0.083,-0.746;-0.106
42.891,0.000,0.000,-0.900,0.000,0.000,0.000,0.000;0.000,-0.758;-0.622,0.343;0.411,0.358;-0.446,1.048;-0.575,-0.716;0.029
42.900,0.000,0.000,-0.961,0.000,0.000,0.000,0.000;0.000,-0.689;0.238,0.391;0.425,0.355;-0.636,1.037;-0.534,-0.445;-0.011
42.911,0.000,0.000,-0.988,0.000,0.000,0.000,0.000;0.000,-1.144;-0.307,0.412;0.431,0.418;-0.380,1.602;-0.147,-0.391;-0.102
42.921,0.000,0.000,-0.996,0.000,0.000,0.000,0.000;0.000,-1.147;-0.112,-0.004;0.165,0.732;-0.073,2.450;-0.887,-0.410;-0.358
42.930,0.000,0.000,-0.998,0.000,0.000,0.000,0.000;0.000,-1.200;-0.152,-0.698;-0.276,0.584;-0.384,2.479;-0.663,-0.887;-0.255
42.941,0.000,0.000,-0.999,0.000,0.000,0.000,0.000;0.000,-1.332;-0.028,-0.999;-0.467,0.784;-0.804,2.213;-0.674,-1.349;-0.258
42.950,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.173;-0.002,-1.083;-0.521,0.662;-0.419,1.951;-0.405,-1.049;0.150
42.961,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.333;-0.399,-1.120;-0.544,0.231;-0.399,1.569;-0.068,-0.601;0.103
42.970,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.924;-0.316,-1.130;-0.551,0.849;-0.348,1.531;-0.340,-0.843;0.008
42.981,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.905;-0.359,-1.135;-0.553,0.467;-0.938,1.736;0.377,-0.370;-0.421
42.990,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.677;-0.122,-1.136;-0.554,0.212;-1.100,1.952;0.224,-0.323;-0.289
43.000,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.622;0.120,-0.745;-0.364,0.315;-1.002,1.835;0.047,-0.741;-0.264
43.011,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.653;0.242,-0.234;-0.114,0.651;-0.405,1.192;-0.130,-0.524;0.118
43.020,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.827;-0.094,-0.091;-0.044,0.628;0.079,1.530;-0.407,-0.302;0.271
43.031,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.305;0.056,0.052;-0.105,1.206;-0.459,1.695;0.137,-0.559;-0.030
43.040,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.049;0.117,0.164;-0.203,0.702;-0.339,2.098;-0.026,-0.645;0.381
43.051,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.838;0.366,0.458;-0.300,0.384;-0.111,2.642;-0.638,-0.557;0.278
43.060,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.979;-0.538,0.876;-0.401,0.605;-0.051,2.128;-0.430,-0.418;0.161
43.071,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.048;-0.331,0.666;-0.285,0.393;-0.350,1.817;-0.848,-0.436;0.368
43.080,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.998;-0.305,0.258;-0.110,0.359;-0.119,1.733;-0.987,-0.570;0.636
43.090,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.814;-0.420,-0.701;0.257,0.252;-0.154,1.698;-1.044,-0.833;0.245
43.101,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.504;-0.472,-1.054;0.391,0.357;-0.190,1.653;-0.853,-0.290;0.039
43.110,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.506;-0.315,-1.152;0.429,0.139;-0.074,1.658;-0.790,-0.480;0.193
43.121,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.998;-0.060,-1.028;-0.233,0.376;-0.342,1.884;-0.476,-0.287;-0.053
43.130,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.040;0.174,-0.946;-0.610,0.749;-0.937,1.989;-0.335,-0.447;-0.249
43.141,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.401;-0.243,-0.544;-0.534,0.344;-0.992,2.034;-0.274,-0.624;-0.149
43.150,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.151;-0.023,-0.211;-0.207,0.463;-0.650,1.256;-0.191,-0.567;0.049
43.161,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.157;0.360,-0.066;-0.065,0.145;-0.204,1.011;0.221,-0.533;-0.063
43.171,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-1.056;0.558,-0.023;-0.023,-0.083;-0.319,1.134;0.090,-0.496;0.062
43.180,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.641;0.500,-0.009;-0.009,0.487;-0.997,1.174;0.047,-0.291;-0.104
43.191,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.201;0.157,-0.003;-0.003,0.348;-0.644,1.618;0.272,-0.242;0.025
43.200,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.299;0.078,-0.836;0.353,-0.049;-0.399,2.338;-0.060,-0.368;-0.119
43.211,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.547;0.266,0.023;0.851,-0.092;-1.033,1.690;-0.060,-0.619;-0.126
43.220,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.639;0.359,0.519;1.648,0.055;-0.506,1.243;0.022,-0.702;-0.081
43.231,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.891;0.536,0.734;1.994,0.097;-0.207,1.003;-0.019,-0.338;0.117
43.240,0.000,0.000,-1.000,0.000,0.000,0.000,0.000;0.000,-0.962;0.612,0.794;2.091,0.489;-0.170,0.873;0.018,-0.363;0.243
